faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
1,6.0,213,0.72209,3637.6,4538.2,8.9819,26.945,42.61,2740.3,74.857,120.38,0.31528,79.79,50.05,2672.3,25.308,47.287,3126.0,22.233,69.181,307.65,351.11,94.217,77.8,33.067,8.8155,26.905,6.756,17.988,1.664,34.275,13.584,24.129,1.1882,17.125,2.2327,4.7392,2.217,0.020562,0.73109,0.085566,53.428,44.222,62.859,53.853,70.933,59.538,25.517,36.113,38.247,40.255,69.57,41.346,19.524
1,6.0,225,0.6708,3710.4,4566.2,8.755,26.839,42.36,2734.0,75.899,120.39,0.2986,79.414,51.209,2664.8,22.209,49.433,3121.5,22.844,67.904,272.49,348.25,94.335,77.378,32.483,8.7733,26.832,6.7755,17.684,1.6605,33.524,13.545,24.996,1.2353,17.515,2.257,4.7571,2.283,0.024015,0.75324,0.11189,53.954,43.605,63.527,55.397,66.033,60.311,24.491,34.506,41.658,45.221,60.031,41.145,18.201
1,6.0,316,0.72124,3648.7,4504.2,8.6676,26.493,42.173,2711.8,76.343,120.42,0.31603,80.079,50.277,2641.1,23.098,48.849,3104.7,23.95,67.729,264.09,342.63,94.895,77.262,32.427,8.7927,26.674,6.8105,18.547,1.7158,33.123,14.035,24.447,1.1694,17.999,2.3604,4.7934,2.2381,0.019877,0.82301,0.11777,53.035,44.593,63.322,54.24,71.092,57.291,22.589,37.042,38.917,43.871,57.795,41.747,15.699
1,6.0,343,0.80579,3674.8,4503.5,8.6568,27.199,42.175,2697.7,75.049,120.39,0.32382,80.45,50.225,2626.7,24.804,48.901,3097.4,22.166,67.769,264.12,339.62,94.607,77.422,31.646,8.9074,26.281,7.0754,18.922,1.7116,33.107,13.953,23.402,1.3114,18.848,2.3371,4.8645,2.3015,0.0041338,0.86609,0.085899,53.202,43.607,62.272,52.711,79.837,58.045,21.599,38.593,38.761,43.99,57.75,40.678,19.961
1,6.0,414,0.77704,3638.3,4509.1,8.8313,26.776,41.883,2696.8,75.173,120.39,0.3079,80.605,49.616,2624.5,25.277,48.551,3096.9,22.993,67.436,253.6,338.1,94.73,77.307,31.74,8.7907,26.113,6.9118,19.439,1.7174,32.722,13.767,23.904,1.3324,19.165,2.3678,4.946,2.32,0.026717,0.86964,0.10307,54.13,43.891,62.086,53.917,76.525,57.438,21.37,36.405,36.971,43.18,54.669,41.061,17.942
1,7.0,17,0.23121,3673.7,4492.9,9.3193,27.177,42.321,2704.1,75.292,120.42,0.335,79.966,51.035,2632.7,25.018,51.713,3100.8,22.919,65.716,231.98,341.78,94.61,77.279,32.199,8.7517,26.081,6.8693,18.35,1.6655,32.771,13.948,23.835,1.2967,18.656,2.2946,4.9002,2.3156,0.0102,0.836,0.09672,53.443,43.818,62.621,53.531,22.565,61.12,22.408,40.219,41.145,50.497,47.897,41.354,18.201
1,7.0,50,0.72451,3627.0,4472.2,8.7269,26.937,42.673,2815.0,76.072,120.38,0.29166,77.636,48.387,2742.6,25.96,49.502,3225.4,22.848,64.598,241.5,331.62,94.714,75.943,29.808,8.5938,30.286,6.7769,18.524,1.6125,28.825,13.38,29.749,1.3155,18.109,2.086,4.3748,2.1971,0.019006,0.88512,0.076664,53.764,43.276,63.671,53.936,71.157,57.394,21.902,34.684,33.352,45.381,47.96,41.22,18.832
1,7.0,55,0.79463,3659.0,4543.2,8.6867,27.001,41.846,2813.4,77.921,120.39,0.25443,77.534,49.356,2740.7,25.133,50.875,3223.5,22.947,64.963,250.99,331.63,94.817,75.649,29.334,8.6213,30.281,6.8561,18.842,1.5308,29.02,13.314,29.769,1.2349,18.311,2.1236,4.3867,1.9931,0.0014879,0.91717,0.097616,53.94,43.075,62.914,54.013,77.898,53.794,21.924,30.485,36.206,48.558,50.877,40.478,18.779
1,7.0,207,0.67037,3634.4,4457.3,9.1366,26.857,42.414,2708.3,73.444,120.41,0.34848,80.076,49.313,2639.2,24.917,51.643,3098.1,23.331,71.37,364.71,350.43,94.342,77.644,33.438,8.774,26.103,6.7473,18.682,1.724,34.408,13.765,22.748,1.3125,18.243,2.3235,4.9649,2.3878,0.0040296,0.74159,0.097471,53.629,44.676,62.011,53.306,65.791,60.254,24.064,40.379,36.079,50.336,89.892,41.707,17.029
1,7.0,292,0.77984,3679.3,4409.9,9.0114,26.944,42.379,2697.3,73.226,120.38,0.33798,80.592,47.605,2626.5,24.178,48.394,3092.5,22.216,69.134,299.87,344.88,94.407,77.578,33.008,8.9297,25.818,6.7568,18.802,1.7423,33.502,13.779,22.829,1.2681,18.664,2.3517,4.9123,2.356,0.006235,0.8383,0.094453,54.263,44.301,62.723,53.492,76.488,59.121,22.508,40.099,31.05,42.817,68.668,41.029,19.724
1,7.0,325,0.7056,3679.6,4525.4,8.6953,26.605,42.742,2723.6,75.837,120.41,0.29342,80.097,47.383,2652.9,24.325,49.309,3117.6,22.165,67.762,262.69,342.86,94.573,77.059,32.426,8.7875,27.102,6.8675,18.262,1.638,33.312,13.825,24.873,1.1701,18.282,2.2503,4.7829,2.2493,0.013314,0.786,0.11634,52.991,42.36,63.359,54.598,69.486,57.998,22.748,35.162,30.4,44.935,56.295,41.292,19.826
1,7.0,492,0.72158,3689.7,4576.9,8.7969,26.923,42.35,2722.1,74.684,120.42,0.31094,79.903,49.134,2650.9,24.291,50.284,3114.7,22.841,67.55,263.54,344.18,94.509,77.118,32.43,8.8938,27.031,6.8307,18.697,1.7063,33.472,13.576,24.542,1.2975,18.28,2.348,4.8009,2.2427,0.032942,0.80981,0.10473,53.088,43.58,63.32,53.509,71.073,59.259,23.232,35.433,35.552,47.192,56.975,42.062,18.307
1,8.0,61,0.88065,3629.2,4489.4,8.5082,26.764,42.357,2798.6,78.179,120.36,0.27372,77.368,51.099,2725.4,25.997,51.43,3202.7,23.254,65.322,267.37,332.52,94.862,75.445,30.241,8.5657,29.803,6.8579,18.64,1.5877,29.217,13.548,29.241,1.4193,18.108,2.1467,4.2715,2.0002,0.018534,0.96025,0.10943,53.808,44.449,62.707,54.584,86.515,56.036,22.257,32.554,41.334,49.843,55.277,40.267,18.329
1,8.0,170,0.87488,3592.3,4444.4,8.3135,27.034,42.492,2665.2,76.382,120.4,0.35044,81.009,51.117,2590.2,26.994,49.393,3076.9,23.016,68.613,270.59,325.26,95.412,76.803,30.58,9.1172,25.883,6.9999,19.553,1.6809,30.721,13.87,23.513,1.3803,20.678,2.2998,4.9486,2.3947,0.016585,0.91134,0.10359,53.418,43.073,61.62,53.219,86.155,54.628,18.388,44.066,41.386,45.13,61.316,38.922,18.282
1,8.0,195,0.78586,3599.8,4362.4,9.0851,26.905,42.644,2671.5,73.127,120.39,0.36532,80.866,50.642,2599.4,24.99,48.919,3069.8,23.186,70.961,344.95,341.72,94.688,77.9,32.844,9.0519,25.298,6.9418,19.176,1.6971,33.883,14.212,21.949,1.2239,19.446,2.32,5.0694,2.3688,0.013382,0.88117,0.11263,55.002,44.441,61.998,51.872,76.615,59.882,21.365,43.795,39.99,44.032,84.953,41.049,17.538
1,8.0,238,0.66612,3664.6,4595.8,8.6997,26.556,42.245,2717.0,76.062,120.37,0.32025,79.674,49.946,2646.2,25.021,48.106,3112.1,22.958,67.724,262.69,340.92,94.983,77.35,31.891,8.9022,26.824,6.927,17.961,1.6631,32.853,13.445,25.234,1.1187,18.504,2.2642,4.6792,2.2614,0.024451,0.75795,0.098289,53.596,42.926,62.746,54.962,65.765,54.552,22.49,38.623,37.94,42.151,56.599,40.518,18.021
1,8.0,416,0.7196,3637.7,4463.3,8.7849,26.941,42.237,2698.2,75.544,120.38,0.32135,80.166,51.822,2626.3,23.178,48.834,3098.0,22.737,67.342,252.12,337.61,94.989,76.963,31.958,8.925,26.285,6.9423,19.044,1.7449,32.608,13.752,24.422,1.3263,18.966,2.3492,4.8688,2.3431,0.0096452,0.86026,0.10809,54.495,44.075,62.378,53.841,70.488,56.685,21.428,38.327,43.462,43.837,54.589,40.379,18.664
1,8.0,431,0.77157,3645.3,4478.9,8.6684,26.885,42.247,2694.3,74.318,120.42,0.33921,80.126,51.582,2622.3,24.762,50.657,3096.1,23.008,67.53,257.73,337.01,94.814,76.765,31.771,8.9204,26.27,6.9456,19.169,1.7788,32.4,13.857,23.821,1.1857,19.077,2.3875,4.8549,2.3305,0.012634,0.8699,0.092306,54.613,42.989,63.317,53.359,75.908,57.491,20.884,40.538,42.755,48.054,56.795,41.611,18.053
1,8.0,455,0.7148,3583.0,4442.4,8.7566,27.107,42.528,2706.8,74.207,120.4,0.33546,79.888,49.636,2636.4,24.437,50.766,3101.9,22.796,68.307,286.07,342.29,94.667,77.234,32.699,9.0067,26.53,6.6994,19.322,1.7529,32.56,13.849,23.8,1.1541,18.837,2.4015,4.8825,2.2644,0.002078,0.849,0.082935,53.619,44.368,63.115,53.293,70.421,58.757,22.664,39.675,37.029,48.306,64.338,41.201,18.499
1,8.0,460,0.76184,3654.9,4495.6,8.9449,27.121,42.49,2711.7,74.524,120.4,0.32501,79.94,49.873,2640.0,25.227,48.311,3107.0,23.109,68.552,287.75,342.65,94.682,76.824,32.706,8.9026,26.613,6.8634,18.858,1.7139,33.201,13.82,23.89,1.3732,18.789,2.277,4.8173,2.3352,0.0053593,0.8447,0.10344,54.052,44.368,61.913,53.904,75.323,56.121,22.651,38.117,37.725,42.626,64.987,41.524,17.73
1,8.0,464,0.75983,3666.3,4492.1,8.9919,26.62,42.333,2717.9,74.309,120.43,0.32461,80.158,51.046,2646.7,26.744,51.191,3115.4,22.287,68.497,291.68,342.56,94.543,77.609,32.527,9.0625,26.787,6.7204,18.997,1.6999,33.048,14.103,24.487,1.2574,18.232,2.3802,4.8143,2.3856,0.02455,0.82456,0.11271,53.491,43.176,63.322,53.831,74.054,57.803,22.235,38.802,41.179,49.29,65.304,42.257,19.628
1,9.0,40,0.55378,3676.0,4514.7,9.2679,26.928,42.595,2804.0,76.358,120.38,0.27224,78.814,49.617,2730.9,25.069,50.419,3216.5,22.548,64.842,233.48,330.35,94.785,77.122,29.505,8.7307,29.553,6.7487,18.958,1.5911,29.49,13.094,28.205,1.4552,18.062,2.1357,4.5902,2.2148,0.012416,0.83529,0.08313,53.846,43.823,63.267,54.004,53.958,59.35,21.282,32.627,36.974,47.503,46.698,40.667,19.145
1,9.0,66,0.89221,3666.3,4504.9,8.2702,26.513,41.649,2761.3,78.891,120.38,0.26717,78.079,50.2,2687.6,23.785,50.381,3168.9,22.148,66.633,291.75,327.65,95.123,75.759,29.489,8.7799,29.334,6.7845,19.027,1.5761,28.624,13.672,29.062,1.2509,19.201,2.1501,4.3501,2.0152,0.036132,0.99673,0.11623,53.067,44.397,62.025,53.273,88.229,53.321,20.458,32.055,38.689,47.416,62.911,39.777,21.158
1,9.0,83,1.011,3642.1,4280.9,8.2685,26.582,41.924,2664.5,75.933,120.41,0.32449,80.416,49.908,2588.8,26.272,49.444,3078.7,23.078,71.457,375.79,320.97,95.467,76.49,30.569,8.9139,26.092,7.0108,20.352,1.6868,29.916,14.214,24.662,1.5711,20.839,2.2671,4.8569,2.3126,0.026663,1.0132,0.088763,54.251,43.76,61.794,51.112,99.139,52.367,17.295,40.322,37.829,45.248,93.969,39.105,19.009
1,9.0,94,0.99725,3597.2,4243.3,8.5223,26.772,42.336,2647.8,73.379,120.42,0.36933,81.328,49.547,2572.5,25.884,48.257,3060.5,23.586,72.845,384.39,325.82,95.112,77.195,31.054,9.1479,24.469,7.1224,20.311,1.7169,31.362,14.223,22.432,1.428,20.938,2.3319,4.9625,2.2266,0.013219,0.94707,0.087195,54.591,43.706,61.918,50.582,98.07,56.405,17.552,46.177,36.766,42.499,100.01,39.918,17.46
1,9.0,96,0.97242,3584.9,4256.0,8.7661,27.129,42.022,2650.2,72.359,120.41,0.3509,80.999,51.029,2575.5,28.238,49.572,3058.6,22.606,72.753,386.41,329.67,95.266,77.211,31.448,9.4287,24.906,6.8207,20.254,1.7077,31.773,14.394,21.971,1.4921,21.308,2.317,5.0079,2.3668,0.010116,0.88892,0.11297,54.658,44.236,61.376,50.575,95.68,56.992,18.687,43.543,41.129,45.543,99.929,40.138,19.762
1,9.0,257,0.82226,3686.5,4455.1,8.8664,27.135,42.355,2685.3,74.171,120.41,0.31052,81.179,50.621,2612.4,26.184,49.052,3091.0,23.681,67.048,235.92,333.9,94.71,77.74,31.632,8.9747,25.935,6.9144,19.422,1.7165,32.205,13.877,23.633,1.288,19.714,2.3117,4.9275,2.3318,0.031259,0.88599,0.10696,53.948,44.238,63.225,53.909,80.863,55.257,20.328,38.692,39.929,44.34,50.918,40.543,16.332
1,9.0,362,0.78104,3681.5,4418.5,8.8718,26.723,42.428,2691.4,75.205,120.38,0.33348,80.4,50.052,2619.6,26.142,50.126,3089.5,23.339,67.878,265.71,340.29,94.611,77.462,32.672,8.8411,26.156,7.09,18.963,1.6622,32.931,13.806,23.646,1.2844,19.042,2.3808,4.9699,2.41,0.03119,0.85297,0.10808,53.884,43.746,63.404,53.429,76.864,57.605,21.574,40.766,38.253,46.827,58.266,39.729,17.084
1,9.0,363,0.72287,3593.8,4453.2,8.8841,26.732,42.527,2690.0,74.834,120.42,0.31981,80.323,49.782,2617.9,25.271,50.744,3088.2,22.528,67.839,264.77,340.12,94.676,77.41,31.996,8.973,26.091,6.9513,18.612,1.701,32.79,13.937,23.012,1.1053,18.697,2.3254,4.9333,2.3252,0.03119,0.85297,0.10808,53.884,43.746,62.379,53.333,71.417,56.331,21.563,37.722,37.46,48.256,58.605,41.451,19.023
1,9.0,453,0.78236,3705.1,4527.1,8.9861,26.964,42.356,2707.3,75.036,120.44,0.31208,80.135,48.313,2636.1,25.721,48.946,3105.4,23.624,67.703,269.22,341.3,94.296,77.486,32.488,8.9226,26.502,6.8841,18.513,1.6713,33.474,13.632,23.67,1.2026,18.381,2.3242,4.7954,2.3333,-0.00076786,0.85195,0.10481,54.042,44.121,63.548,54.429,77.294,57.577,22.172,36.698,33.135,44.094,59.008,42.07,16.45
1,9.0,489,0.7432,3660.0,4487.7,8.7545,27.421,42.47,2697.9,75.07,120.39,0.30276,80.112,50.259,2626.9,26.642,49.656,3095.4,23.177,68.107,275.06,339.88,94.727,77.133,32.297,9.0263,26.303,6.8372,19.106,1.7218,32.774,13.789,23.667,1.1096,18.599,2.369,4.9221,2.282,0.032186,0.82302,0.10079,53.091,44.089,62.278,54.18,72.993,58.626,22.02,36.263,38.863,45.738,60.76,40.224,17.572
1,10.0,11,0.24696,3604.6,4481.6,9.3631,26.484,42.117,2706.1,75.08,120.38,0.33313,79.875,48.62,2634.5,25.127,51.016,3102.0,22.368,65.573,231.68,342.09,94.633,77.448,32.136,8.9761,26.825,6.8552,18.976,1.651,33.276,13.746,23.901,1.1982,18.831,2.2807,4.7877,2.3702,0.027892,0.8476,0.094891,53.092,43.499,61.953,54.123,24.668,58.941,22.48,39.91,34.04,48.885,47.492,40.561,19.52
1,10.0,99,0.98251,3622.9,4192.3,8.5462,27.04,42.513,2646.8,73.522,120.45,0.35704,80.959,50.286,2573.0,25.096,50.45,3056.6,21.741,72.749,385.39,328.33,94.963,76.956,31.286,9.3348,24.724,6.8007,19.649,1.7074,31.715,14.404,21.782,1.2802,21.049,2.3613,5.0244,2.4069,0.012434,0.95522,0.11717,54.589,43.361,62.867,51.333,96.844,58.26,18.293,43.294,38.94,47.575,99.98,41.268,21.977
1,10.0,106,0.88318,3634.9,4285.2,8.9619,27.209,42.543,2655.0,72.545,120.37,0.3791,80.776,50.644,2581.1,25.578,50.227,3059.1,22.196,72.665,386.79,336.45,94.818,77.147,32.085,9.3143,24.793,6.9403,19.399,1.7371,32.829,14.16,21.514,1.5367,19.848,2.3584,5.0906,2.3852,0.0090204,0.84835,0.089396,54.278,44.29,62.008,51.365,86.851,61.029,20.025,46.44,39.995,47.059,99.933,40.201,20.62
1,10.0,114,0.77883,3673.6,4324.9,9.3672,26.704,42.941,2685.9,70.42,120.42,0.37607,80.405,53.201,2615.5,22.193,50.303,3081.0,22.208,72.473,388.45,346.64,94.319,77.507,33.067,9.0054,25.02,6.881,18.814,1.7302,33.827,14.349,21.785,1.1021,18.936,2.3186,5.112,2.4745,0.026727,0.8057,0.094254,53.194,44.148,62.965,51.594,76.89,58.56,22.524,44.36,47.519,47.235,100.06,41.411,20.22
1,10.0,123,0.67319,3594.4,4486.5,9.2999,26.463,42.858,2735.4,72.561,120.38,0.36025,79.293,49.054,2667.3,24.047,50.912,3119.7,23.659,72.018,394.71,356.3,94.074,77.751,33.201,9.0138,26.292,6.8268,18.086,1.6981,34.543,13.906,22.988,1.1155,17.33,2.3282,4.9085,2.3162,0.0097951,0.73118,0.10114,53.522,44.613,63.498,53.372,66.175,62.639,25.669,40.441,35.317,48.644,99.555,42.187,16.449
1,10.0,385,0.74373,3685.4,4514.6,9.0105,26.932,42.305,2727.3,74.965,120.42,0.3276,80.106,48.921,2658.9,22.945,50.2,3117.4,22.522,68.741,297.82,347.84,94.174,77.897,32.592,9.0209,26.396,6.7227,18.128,1.7239,33.714,13.962,24.022,1.145,17.373,2.2829,4.7895,2.2873,0.033082,0.81592,0.090255,54.11,44.475,63.584,54.204,73.386,59.685,24.292,38.13,34.923,46.997,68.082,41.973,18.987
1,10.0,447,0.81701,3619.2,4464.4,8.8919,26.882,42.518,2696.4,74.272,120.38,0.32543,80.388,49.96,2624.3,24.65,50.218,3097.1,22.291,67.417,258.88,338.45,94.754,77.394,31.831,8.9949,26.161,6.9799,19.273,1.7532,32.691,13.947,23.552,1.3564,19.009,2.3536,4.9001,2.2985,0.032226,0.87371,0.10486,52.969,43.401,62.199,53.573,80.269,57.792,21.361,39.519,37.981,47.039,56.618,40.496,19.726
1,11.0,16,0.28198,3647.7,4537.3,9.3543,27.172,42.313,2704.1,74.902,120.42,0.34371,80.112,48.101,2633.6,24.709,49.895,3102.7,23.864,65.665,231.67,341.64,94.64,77.652,31.925,8.9492,26.275,6.6909,18.629,1.6395,32.993,13.847,23.799,1.2033,18.553,2.2817,4.8413,2.3326,0.028682,0.83804,0.071724,53.201,43.245,63.593,53.76,27.949,59.519,22.248,41.08,32.511,46.291,47.531,41.677,15.94
1,11.0,67,0.98287,3678.6,4468.4,8.1077,26.837,41.859,2765.4,78.577,120.39,0.29168,78.209,49.594,2692.2,24.044,50.78,3173.3,22.898,66.882,293.43,329.9,94.92,75.957,29.637,8.7443,28.601,7.2853,19.324,1.5883,29.519,13.513,28.004,1.2051,18.928,2.1677,4.3367,2.0463,0.035813,0.9866,0.10257,54.39,42.654,62.967,53.36,96.349,56.222,21.137,35.34,36.905,48.34,63.326,40.168,19.264
1,11.0,91,0.97044,3643.2,4260.0,8.5323,26.801,42.481,2662.3,74.466,120.44,0.33114,80.564,50.395,2587.4,24.887,50.395,3069.8,22.663,72.501,388.97,329.85,95.048,77.066,31.328,9.1344,25.132,6.9932,19.765,1.7017,31.192,14.339,23.073,1.4905,20.502,2.326,4.9314,2.2756,0.02332,0.93962,0.091755,53.556,43.499,62.711,51.62,95.713,53.596,19.067,41.469,39.263,47.448,99.988,41.16,19.72
1,11.0,128,0.6682,3672.0,4496.9,9.1672,26.738,42.804,2740.5,73.371,120.37,0.34107,78.997,49.255,2672.3,24.847,52.218,3123.8,23.883,71.692,378.3,356.79,94.122,77.215,33.567,8.9498,26.138,6.8295,17.596,1.6948,34.939,13.767,24.009,1.0593,16.47,2.3063,4.7979,2.3687,0.026762,0.69055,0.087666,53.691,44.813,63.814,53.961,65.571,60.423,26.226,38.29,35.908,51.667,94.059,41.171,15.779
1,11.0,298,0.76532,3670.1,4491.2,8.7918,26.937,42.182,2704.1,75.029,120.36,0.32745,80.169,49.16,2633.1,25.346,50.682,3098.3,23.31,67.919,272.0,343.35,94.575,77.378,32.49,8.7985,26.369,6.9546,18.354,1.7358,32.868,13.775,23.638,1.4155,18.16,2.323,4.7751,2.1925,0.0093648,0.82477,0.10491,53.964,43.899,62.167,53.191,75.453,56.292,22.759,38.156,35.628,48.112,59.079,41.358,17.143
1,11.0,299,0.74374,3597.5,4506.6,8.8429,27.127,42.474,2705.6,75.308,120.39,0.31534,80.249,50.22,2635.3,25.494,50.601,3100.0,23.387,67.941,269.1,343.28,94.559,77.426,32.729,8.8668,25.867,6.9656,18.392,1.7174,33.334,13.925,23.742,1.2421,18.592,2.3152,4.9359,2.4655,0.0093648,0.82477,0.10491,53.964,43.899,63.585,54.327,73.303,57.642,22.976,37.176,38.747,47.925,59.272,40.993,16.949
1,11.0,315,0.77195,3636.8,4525.3,8.741,27.028,42.448,2702.9,75.516,120.42,0.30866,80.007,50.394,2631.3,28.738,49.973,3100.4,24.211,67.807,264.07,340.9,94.728,77.214,31.843,8.9684,26.695,6.9483,18.205,1.6828,32.83,13.613,24.36,1.3357,18.383,2.3086,4.8904,2.2959,0.023951,0.84428,0.10154,53.265,43.357,63.008,54.099,75.989,55.7,22.27,37.01,39.259,46.471,58.495,40.801,15.038
1,11.0,318,0.7878,3637.0,4552.3,8.66,27.092,42.601,2710.8,75.45,120.38,0.29337,80.469,50.974,2639.6,26.553,50.018,3108.7,22.933,67.91,267.55,341.31,94.542,77.397,31.918,8.7135,26.36,6.9697,18.693,1.679,32.918,13.772,24.295,1.2052,18.477,2.3164,4.8775,2.3595,0.0079385,0.83503,0.095861,54.114,43.176,62.951,54.489,77.68,60.12,22.309,35.243,40.966,46.576,58.772,40.39,18.026
1,11.0,325,0.783,3673.0,4471.9,8.7051,26.868,42.103,2709.4,75.406,120.4,0.31683,80.365,48.866,2638.5,25.299,49.738,3105.4,23.676,67.875,267.91,341.98,94.513,77.291,32.822,8.8437,26.475,6.8839,18.798,1.695,32.769,13.722,24.107,1.3936,19.014,2.2818,4.8526,2.1667,0.017693,0.83537,0.11971,53.947,43.83,63.647,53.745,76.905,57.161,22.529,37.587,34.763,45.927,58.827,41.309,16.293
1,11.0,395,0.68895,3654.3,4530.5,8.8921,26.535,42.551,2700.6,73.973,120.42,0.33526,80.095,50.697,2629.5,27.307,49.74,3098.1,22.909,67.921,269.04,341.13,94.649,76.938,32.111,8.866,25.903,7.1274,18.544,1.7152,32.974,13.757,23.912,1.2182,18.119,2.3454,4.8918,2.2374,0.024688,0.81029,0.10239,53.167,44.386,63.644,53.538,67.868,58.193,21.828,40.12,40.15,45.932,58.761,41.532,18.193
1,11.0,426,0.76691,3609.9,4549.6,8.7258,26.994,42.346,2721.2,75.217,120.4,0.32606,79.768,51.477,2650.0,27.771,49.216,3114.9,22.176,67.252,257.28,343.14,94.743,77.137,31.916,8.9143,26.572,6.8956,18.742,1.7068,33.034,13.932,24.345,1.1724,18.198,2.3165,4.7992,2.2794,0.0060734,0.84044,0.12411,53.768,43.566,62.695,54.888,75.465,59.107,23.355,38.208,42.447,44.719,55.55,41.28,19.931
1,11.0,440,0.7641,3705.0,4595.5,8.712,26.999,42.15,2715.3,75.191,120.4,0.30823,80.021,51.808,2645.3,23.817,49.223,3109.3,23.366,67.303,258.09,343.24,94.342,77.068,32.237,8.8282,26.31,6.7498,18.066,1.7144,33.399,13.851,24.193,1.202,18.568,2.3296,4.8206,2.3209,0.0077498,0.84468,0.12126,53.688,43.223,63.547,53.873,75.058,60.189,23.454,36.104,43.42,44.737,55.757,41.669,17.123
1,12.0,68,0.9642,3674.8,4533.3,8.3358,27.084,42.055,2772.5,77.167,120.38,0.27221,77.892,49.257,2699.8,25.121,51.017,3178.1,22.194,66.561,290.1,331.8,94.855,75.563,30.3,8.7065,28.838,7.0492,19.437,1.5946,28.892,13.695,28.556,1.1601,19.031,2.1179,4.3303,2.0092,0.025883,0.97743,0.11515,54.126,43.978,62.192,53.85,94.296,55.319,21.782,32.311,35.915,48.888,62.208,40.698,20.988
1,12.0,126,0.73262,3745.9,4503.7,9.2308,26.972,42.788,2741.8,72.803,120.4,0.3605,79.575,50.134,2674.4,24.847,49.543,3126.5,22.329,72.025,389.61,356.21,93.877,78.209,33.563,8.8459,26.265,6.8491,17.734,1.7006,35.056,14.03,23.759,1.2378,17.066,2.3064,4.9208,2.2493,0.0034192,0.68369,0.077673,53.795,43.71,63.33,53.803,71.977,63.069,25.87,40.516,38.494,45.476,98.011,42.391,19.384
1,12.0,214,0.73389,3670.6,4493.6,9.0723,26.994,42.511,2723.3,72.762,120.41,0.34115,80.235,50.334,2654.8,23.767,49.352,3115.5,23.017,70.547,338.6,350.17,94.115,77.92,33.21,8.9154,26.189,6.6986,18.354,1.6956,34.375,13.925,23.576,1.0125,17.95,2.3037,4.9375,2.2916,0.0035381,0.77511,0.099382,53.933,43.538,63.833,54.212,71.719,60.436,24.183,40.453,39.083,45.035,81.496,42.465,17.65
1,12.0,300,0.68655,3705.3,4486.5,8.9368,27.083,42.542,2715.7,73.85,120.43,0.3071,80.036,49.206,2645.8,26.345,49.413,3107.3,22.714,68.982,300.36,347.79,94.412,77.649,33.043,8.8191,26.37,6.7916,18.691,1.7159,34.489,13.981,23.229,1.1177,18.132,2.3181,4.8459,2.3257,0.0037362,0.81996,0.098718,53.37,43.175,62.94,53.543,67.92,58.446,23.856,35.587,35.764,45.175,68.416,42.657,18.494
1,12.0,311,0.70042,3703.3,4614.0,8.9036,26.842,42.476,2727.4,75.616,120.38,0.30498,79.552,49.378,2658.6,25.453,48.72,3118.2,22.855,68.608,291.9,348.36,94.323,77.453,32.509,8.6921,26.852,7.0195,17.682,1.6901,33.514,13.784,24.303,1.2019,17.275,2.3352,4.7991,2.2866,0.016159,0.77029,0.087002,53.115,44.506,62.792,55.15,69.242,57.981,24.502,35.017,36.269,43.571,65.899,41.325,18.163
1,12.0,403,0.67042,3668.3,4535.6,8.7913,27.161,42.351,2723.6,74.609,120.37,0.31499,79.638,48.871,2653.1,23.39,49.844,3114.5,23.456,67.607,266.68,346.15,94.517,77.306,32.922,8.8439,26.79,6.8836,18.374,1.7533,33.595,13.585,24.552,1.1316,17.74,2.3532,4.7905,2.2826,0.018901,0.78578,0.11154,53.428,42.996,62.987,54.059,65.673,58.489,23.796,36.928,34.778,46.172,58.084,40.637,16.782
1,12.0,431,0.80023,3657.4,4451.1,8.6839,26.754,42.175,2710.7,75.054,120.36,0.29791,80.087,51.497,2638.4,24.843,50.046,3109.0,22.883,66.767,241.69,339.77,94.698,76.823,31.751,8.9084,26.678,6.8918,18.803,1.7161,32.587,13.726,24.866,1.2775,18.468,2.3285,4.7738,2.3454,0.012912,0.87794,0.10078,54.79,43.595,62.911,53.882,78.671,57.998,21.871,35.25,42.507,46.64,51.268,40.503,18.308
1,12.0,478,0.78734,3611.8,4478.0,8.7827,26.775,42.32,2695.6,75.054,120.38,0.33923,80.621,47.703,2624.4,25.773,50.495,3093.5,23.666,68.674,286.76,340.77,94.683,77.608,32.499,9.1792,26.094,6.8298,18.802,1.6958,32.883,13.915,22.982,1.4428,18.536,2.3835,4.7569,2.2711,0.012231,0.8438,0.10988,53.541,44.544,62.051,53.943,77.737,57.82,21.638,40.177,31.339,47.68,64.402,40.686,16.354
